Month-Year,SENADOR,VALOR_REEMBOLSADO,Contagem_Mes
2019-08-01,WELLINGTON FAGUNDES,28646.64,55
2019-08-01,WEVERTON ROCHA,36208.47,7
2019-08-01,ZENAIDE MAIA,42833.31,7
2019-08-01,ZEQUINHA MARINHO,34945.270000000004,7
2019-09-01,ACIR GURGACZ,21113.989999999998,112
2019-09-01,ALESSANDRO VIEIRA,39489.47,8
2019-09-01,ALVARO DIAS,6040.1,93
2019-09-01,ANGELO CORONEL,40289.43,7
2019-09-01,ANTONIO ANASTASIA,27407.27,56
2019-09-01,AROLDE DE OLIVEIRA,25569.94,8
2019-09-01,CARLOS VIANA,27573.760000000002,8
2019-09-01,CHICO RODRIGUES,36862.46,8
2019-09-01,CID GOMES,19528.5,8
2019-09-01,CIRO NOGUEIRA,48783.51,104
2019-09-01,CONFÚCIO MOURA,19543.24,8
2019-09-01,DANIELLA RIBEIRO,19656.14,8
2019-09-01,DAVI ALCOLUMBRE,5829.9,55
2019-09-01,DÁRIO BERGER,23228.77,56
2019-09-01,EDUARDO BRAGA,46492.57,83
2019-09-01,EDUARDO GOMES,9109.71,8
2019-09-01,ELIZIANE GAMA,35387.13,8
2019-09-01,ELMANO FÉRRER,36548.99,53
2019-09-01,ESPERIDIÃO AMIN,26534.97,8
2019-09-01,FABIANO CONTARATO,4448.33,8
2019-09-01,FERNANDO BEZERRA COELHO,38070.62,57
2019-09-01,FERNANDO COLLOR,30000.0,121
2019-09-01,FLÁVIO ARNS,20469.149999999998,29
2019-09-01,FLÁVIO BOLSONARO,17007.57,8
2019-09-01,HUMBERTO COSTA,28289.2,104
2019-09-01,IRAJÁ,11310.449999999999,8
2019-09-01,IZALCI LUCAS,35837.34,8
2019-09-01,JADER BARBALHO,28546.14,90
2019-09-01,JAQUES WAGNER,26762.02,8
2019-09-01,JARBAS VASCONCELOS,43003.36,78
2019-09-01,JAYME CAMPOS,10574.01,70
2019-09-01,JEAN PAUL PRATES,32265.61,9
2019-09-01,JORGINHO MELLO,26234.57,8
2019-09-01,JOSÉ MARANHÃO,24678.74,56
2019-09-01,JOSÉ SERRA,36930.35,48
2019-09-01,JUÍZA SELMA,34185.32,8
2019-09-01,KÁTIA ABREU,23023.289999999997,104
2019-09-01,LASIER MARTINS,18210.56,56
2019-09-01,LUCAS BARRETO,37034.65,8
2019-09-01,LUIS CARLOS HEINZE,43955.92,8
2019-09-01,LUIZ CARLOS DO CARMO,18476.53,9
2019-09-01,MAILZA GOMES,54086.99,9
2019-09-01,MAJOR OLIMPIO,27031.15,8
2019-09-01,MARA GABRILLI,30556.579999999998,8
2019-09-01,MARCELO CASTRO,27355.14,8
2019-09-01,MARCIO BITTAR,28644.97,8
2019-09-01,MARCOS DO VAL,20619.16,8
2019-09-01,MARCOS ROGÉRIO,36914.84,8
2019-09-01,MARIA DO CARMO ALVES,8141.78,113
2019-09-01,MECIAS DE JESUS,74747.11,8
2019-09-01,NELSINHO TRAD,52828.350000000006,8
2019-09-01,OMAR AZIZ,48149.62,53
2019-09-01,ORIOVISTO GUIMARÃES,5256.03,8
2019-09-01,OTTO ALENCAR,10103.9,56
2019-09-01,PAULO PAIM,23566.0,126
2019-09-01,PAULO ROCHA,42458.57,55
2019-09-01,PLÍNIO VALÉRIO,32510.82,8
2019-09-01,RANDOLFE RODRIGUES,17195.17,104
2019-09-01,RENAN CALHEIROS,19661.65,126
2019-09-01,ROBERTO ROCHA,33091.13,52
2019-09-01,RODRIGO CUNHA,31435.71,8
2019-09-01,RODRIGO PACHECO,45805.79,8
2019-09-01,ROGÉRIO CARVALHO,36951.2,8
2019-09-01,ROMÁRIO,32987.090000000004,56
2019-09-01,ROSE DE FREITAS,13894.67,56
2019-09-01,SIMONE TEBET,14751.01,56
2019-09-01,SORAYA THRONICKE,14585.480000000001,8
2019-09-01,STYVENSON VALENTIM,8229.59,8
2019-09-01,SÉRGIO PETECÃO,26060.86,104
2019-09-01,TASSO JEREISSATI,19189.82,59
2019-09-01,TELMÁRIO MOTA,37815.02,49
2019-09-01,VANDERLAN CARDOSO,11887.2,7
2019-09-01,VENEZIANO VITAL DO RÊGO,39918.51,8
2019-09-01,WELLINGTON FAGUNDES,29665.989999999998,56
2019-09-01,WEVERTON ROCHA,56807.24,8
2019-09-01,ZENAIDE MAIA,45034.54,8
2019-09-01,ZEQUINHA MARINHO,31985.71,8
2019-10-01,ACIR GURGACZ,19822.98,113
2019-10-01,ALESSANDRO VIEIRA,52683.520000000004,9
2019-10-01,ALVARO DIAS,17917.82,94
2019-10-01,ANGELO CORONEL,25906.5,8
2019-10-01,ANTONIO ANASTASIA,26582.62,57
2019-10-01,AROLDE DE OLIVEIRA,32041.26,9
2019-10-01,CARLOS VIANA,20108.37,9
2019-10-01,CHICO RODRIGUES,33132.06,9
2019-10-01,CID GOMES,22307.129999999997,9
2019-10-01,CIRO NOGUEIRA,45566.909999999996,105
2019-10-01,CONFÚCIO MOURA,17504.49,9
2019-10-01,DANIELLA RIBEIRO,39672.93,9
2019-10-01,DAVI ALCOLUMBRE,5863.39,56
2019-10-01,DÁRIO BERGER,29888.55,57
2019-10-01,EDUARDO BRAGA,51103.91,84
2019-10-01,EDUARDO GOMES,14033.789999999999,9
2019-10-01,ELIZIANE GAMA,46386.79,9
2019-10-01,ELMANO FÉRRER,36677.85,54
2019-10-01,ESPERIDIÃO AMIN,41568.68,9
2019-10-01,FABIANO CONTARATO,7163.87,9
2019-10-01,FERNANDO BEZERRA COELHO,42776.49,58
2019-10-01,FERNANDO COLLOR,40000.0,122
2019-10-01,FLÁVIO ARNS,19230.55,30
2019-10-01,FLÁVIO BOLSONARO,7134.38,9
2019-10-01,HUMBERTO COSTA,29582.77,105
2019-10-01,IRAJÁ,22282.28,9
2019-10-01,IZALCI LUCAS,36261.53,9
2019-10-01,JADER BARBALHO,28947.5,91
2019-10-01,JAQUES WAGNER,63765.7,9
2019-10-01,JARBAS VASCONCELOS,47815.82,79
2019-10-01,JAYME CAMPOS,14270.5,71
2019-10-01,JEAN PAUL PRATES,65523.86,10
2019-10-01,JORGINHO MELLO,45880.159999999996,9
2019-10-01,JOSÉ MARANHÃO,24334.37,57
2019-10-01,JOSÉ SERRA,26615.25,49
2019-10-01,JUÍZA SELMA,54955.0,9
2019-10-01,KÁTIA ABREU,19244.03,105
2019-10-01,LASIER MARTINS,15499.76,57
2019-10-01,LUCAS BARRETO,45197.71,9
2019-10-01,LUIS CARLOS HEINZE,23410.6,9
2019-10-01,LUIZ CARLOS DO CARMO,26009.29,10
2019-10-01,MAILZA GOMES,42337.08,10
2019-10-01,MAJOR OLIMPIO,28746.11,9
2019-10-01,MARA GABRILLI,39204.61,9
2019-10-01,MARCELO CASTRO,24202.32,9
2019-10-01,MARCIO BITTAR,51653.48,9
2019-10-01,MARCOS DO VAL,23335.1,9
2019-10-01,MARCOS ROGÉRIO,43133.19,9
2019-10-01,MARIA DO CARMO ALVES,7266.18,114
2019-10-01,MECIAS DE JESUS,49812.95,9
2019-10-01,NELSINHO TRAD,49307.299999999996,9
2019-10-01,OMAR AZIZ,54587.59,54
2019-10-01,ORIOVISTO GUIMARÃES,5306.36,9
2019-10-01,OTTO ALENCAR,16241.18,57
2019-10-01,PAULO PAIM,25967.42,127
2019-10-01,PAULO ROCHA,49125.81,56
2019-10-01,PLÍNIO VALÉRIO,30489.99,9
2019-10-01,RANDOLFE RODRIGUES,28848.85,105
2019-10-01,RENAN CALHEIROS,20969.21,127
2019-10-01,ROBERTO ROCHA,40056.75,53
2019-10-01,RODRIGO CUNHA,29191.06,9
2019-10-01,RODRIGO PACHECO,32162.15,9
2019-10-01,ROGÉRIO CARVALHO,48699.77,9
2019-10-01,ROMÁRIO,39450.28,57
2019-10-01,ROSE DE FREITAS,17540.54,57
2019-10-01,SIMONE TEBET,14356.18,57
2019-10-01,SORAYA THRONICKE,25956.399999999998,9
2019-10-01,STYVENSON VALENTIM,8141.69,9
2019-10-01,SÉRGIO PETECÃO,83300.11,105
2019-10-01,TASSO JEREISSATI,18796.7,60
2019-10-01,TELMÁRIO MOTA,47590.93,50
2019-10-01,VANDERLAN CARDOSO,7678.650000000001,8
2019-10-01,VENEZIANO VITAL DO RÊGO,47145.95,9
2019-10-01,WELLINGTON FAGUNDES,37011.02,57
2019-10-01,WEVERTON ROCHA,39500.44,9
2019-10-01,ZENAIDE MAIA,36963.94,9
2019-10-01,ZEQUINHA MARINHO,50053.979999999996,9
2019-11-01,ACIR GURGACZ,34153.62,114
2019-11-01,ALESSANDRO VIEIRA,42764.83,10
2019-11-01,ALVARO DIAS,11217.279999999999,95
2019-11-01,ANGELO CORONEL,59652.79,9
2019-11-01,ANTONIO ANASTASIA,28651.63,58
2019-11-01,AROLDE DE OLIVEIRA,29848.64,10
2019-11-01,CARLOS VIANA,22771.3,10
2019-11-01,CHICO RODRIGUES,68047.57,10
2019-11-01,CID GOMES,26752.81,10
2019-11-01,CIRO NOGUEIRA,21111.42,106
2019-11-01,CONFÚCIO MOURA,15872.39,10
2019-11-01,DANIELLA RIBEIRO,32287.780000000002,10
2019-11-01,DAVI ALCOLUMBRE,5627.52,57
2019-11-01,DÁRIO BERGER,20603.54,58
2019-11-01,EDUARDO BRAGA,42876.99,85
2019-11-01,EDUARDO GIRÃO,1379.97,3
2019-11-01,EDUARDO GOMES,29785.59,10
2019-11-01,ELIZIANE GAMA,44583.47,10
2019-11-01,ELMANO FÉRRER,40079.01,55
2019-11-01,ESPERIDIÃO AMIN,30396.17,10
2019-11-01,FABIANO CONTARATO,4964.8,10
2019-11-01,FERNANDO BEZERRA COELHO,33075.12,59
2019-11-01,FERNANDO COLLOR,40000.0,123
2019-11-01,FLÁVIO ARNS,23959.02,31
2019-11-01,FLÁVIO BOLSONARO,17417.12,10
2019-11-01,HUMBERTO COSTA,31712.01,106
2019-11-01,IRAJÁ,6801.169999999999,10
2019-11-01,IZALCI LUCAS,18113.71,10
2019-11-01,JADER BARBALHO,25000.0,92
2019-11-01,JAQUES WAGNER,40167.8,10
2019-11-01,JARBAS VASCONCELOS,19852.68,80
2019-11-01,JAYME CAMPOS,35757.56,72
2019-11-01,JEAN PAUL PRATES,37315.08,11
2019-11-01,JORGINHO MELLO,36935.869999999995,10
2019-11-01,JOSÉ MARANHÃO,31122.3,58
2019-11-01,JOSÉ SERRA,35843.56,50
2019-11-01,JUÍZA SELMA,39688.14,10
2019-11-01,KÁTIA ABREU,20064.649999999998,106
2019-11-01,LASIER MARTINS,20373.31,58
2019-11-01,LUCAS BARRETO,38033.45,10
2019-11-01,LUIS CARLOS HEINZE,29421.29,10
2019-11-01,LUIZ CARLOS DO CARMO,42157.619999999995,11
2019-11-01,MAILZA GOMES,41381.78,11
2019-11-01,MAJOR OLIMPIO,25119.059999999998,10
2019-11-01,MARA GABRILLI,31191.07,10
2019-11-01,MARCELO CASTRO,31329.38,10
2019-11-01,MARCIO BITTAR,62040.43,10
2019-11-01,MARCOS DO VAL,24436.39,10
2019-11-01,MARCOS ROGÉRIO,32166.829999999998,10
2019-11-01,MARIA DO CARMO ALVES,10565.130000000001,115
2019-11-01,MECIAS DE JESUS,22025.83,10
2019-11-01,NELSINHO TRAD,48018.62,10
2019-11-01,OMAR AZIZ,37072.32,55
2019-11-01,ORIOVISTO GUIMARÃES,5248.28,10
2019-11-01,OTTO ALENCAR,15489.22,58
2019-11-01,PAULO PAIM,25151.63,128
2019-11-01,PAULO ROCHA,46540.35,57
2019-11-01,PLÍNIO VALÉRIO,27080.7,10
2019-11-01,RANDOLFE RODRIGUES,17645.09,106
2019-11-01,RENAN CALHEIROS,19579.23,128
2019-11-01,ROBERTO ROCHA,52243.26,54
2019-11-01,RODRIGO CUNHA,23058.59,10
2019-11-01,RODRIGO PACHECO,34696.6,10
2019-11-01,ROGÉRIO CARVALHO,52957.17,10
2019-11-01,ROMÁRIO,35102.94,58
2019-11-01,ROSE DE FREITAS,83587.3,58
2019-11-01,SIMONE TEBET,16985.7,58
2019-11-01,SORAYA THRONICKE,25742.850000000002,10
2019-11-01,STYVENSON VALENTIM,7452.599999999999,10
2019-11-01,SÉRGIO PETECÃO,77075.91,106
2019-11-01,TASSO JEREISSATI,17074.84,61
2019-11-01,TELMÁRIO MOTA,37355.06,51
2019-11-01,VANDERLAN CARDOSO,11709.29,9
2019-11-01,VENEZIANO VITAL DO RÊGO,35263.14,10
2019-11-01,WELLINGTON FAGUNDES,23788.16,58
2019-11-01,WEVERTON ROCHA,41781.17,10
2019-11-01,ZENAIDE MAIA,37046.83,10
2019-11-01,ZEQUINHA MARINHO,37944.62,10
2019-12-01,ACIR GURGACZ,24670.309999999998,115
2019-12-01,ALESSANDRO VIEIRA,35589.71,11
2019-12-01,ALVARO DIAS,8620.9,96
2019-12-01,ANGELO CORONEL,198083.65,10
2019-12-01,ANTONIO ANASTASIA,28646.21,59
2019-12-01,AROLDE DE OLIVEIRA,38926.729999999996,11
2019-12-01,CARLOS VIANA,26850.31,11
2019-12-01,CHICO RODRIGUES,72883.20999999999,11
2019-12-01,CID GOMES,9311.789999999999,11
2019-12-01,CIRO NOGUEIRA,86468.98999999999,107
2019-12-01,CONFÚCIO MOURA,13072.12,11
2019-12-01,DANIELLA RIBEIRO,28124.54,11
2019-12-01,DAVI ALCOLUMBRE,551.97,58
2019-12-01,DÁRIO BERGER,19362.28,59
2019-12-01,EDUARDO BRAGA,8321.31,86
2019-12-01,EDUARDO GOMES,17496.17,11
2019-12-01,ELIZIANE GAMA,21251.55,11
2019-12-01,ELMANO FÉRRER,37855.27,56
2019-12-01,ESPERIDIÃO AMIN,30902.48,11
2019-12-01,FABIANO CONTARATO,3651.13,11
2019-12-01,FERNANDO BEZERRA COELHO,32050.37,60
2019-12-01,FERNANDO COLLOR,57000.0,124
2019-12-01,FLÁVIO ARNS,20542.760000000002,32
2019-12-01,FLÁVIO BOLSONARO,23357.84,11
2019-12-01,HUMBERTO COSTA,30071.42,107
2019-12-01,IRAJÁ,73117.44,11
2019-12-01,IZALCI LUCAS,42133.19,11
2019-12-01,JADER BARBALHO,30115.47,93
2019-12-01,JAQUES WAGNER,85307.38,11
2019-12-01,JARBAS VASCONCELOS,4151.31,81
2019-12-01,JAYME CAMPOS,34972.23,73
2019-12-01,JEAN PAUL PRATES,70507.44,12
2019-12-01,JORGINHO MELLO,21626.79,11
2019-12-01,JOSÉ MARANHÃO,27590.66,59
2019-12-01,JOSÉ SERRA,49418.74,51
2019-12-01,JUÍZA SELMA,33561.21,11
2019-12-01,KÁTIA ABREU,18044.05,107
2019-12-01,LASIER MARTINS,16609.27,59
2019-12-01,LUCAS BARRETO,45354.61,11
2019-12-01,LUIS CARLOS HEINZE,28147.78,11
2019-12-01,LUIZ CARLOS DO CARMO,22172.05,12
2019-12-01,LUIZ PASTORE,7644.99,1
2019-12-01,MAILZA GOMES,11717.490000000002,12
2019-12-01,MAJOR OLIMPIO,23046.9,11
2019-12-01,MARA GABRILLI,31857.35,11
2019-12-01,MARCELO CASTRO,36425.87,11
2019-12-01,MARCIO BITTAR,38668.52,11
2019-12-01,MARCOS DO VAL,28711.08,11
2019-12-01,MARCOS ROGÉRIO,66497.06,11
2019-12-01,MARIA DO CARMO ALVES,16708.61,116
2019-12-01,MECIAS DE JESUS,5643.389999999999,11
2019-12-01,NELSINHO TRAD,51441.100000000006,11
2019-12-01,OMAR AZIZ,33008.64,56
2019-12-01,ORIOVISTO GUIMARÃES,6554.03,11
2019-12-01,OTTO ALENCAR,18041.67,59
2019-12-01,PAULO ALBUQUERQUE,6206.15,1
2019-12-01,PAULO PAIM,24424.77,129
2019-12-01,PLÍNIO VALÉRIO,26391.81,11
2019-12-01,PRISCO BEZERRA,9228.54,1
2019-12-01,RANDOLFE RODRIGUES,13529.24,107
2019-12-01,RENAN CALHEIROS,16236.0,129
2019-12-01,ROBERTO ROCHA,35396.79,55
2019-12-01,RODRIGO CUNHA,15450.56,11
2019-12-01,RODRIGO PACHECO,28434.88,11
2019-12-01,ROGÉRIO CARVALHO,38807.85,11
2019-12-01,ROMÁRIO,1511.55,59
2019-12-01,SIMONE TEBET,10313.94,59
2019-12-01,SORAYA THRONICKE,32295.45,11
2019-12-01,STYVENSON VALENTIM,6968.21,11
2019-12-01,SÉRGIO PETECÃO,75486.0,107
2019-12-01,TASSO JEREISSATI,15214.92,62
2019-12-01,TELMÁRIO MOTA,52457.55,52
2019-12-01,VANDERLAN CARDOSO,13041.97,10
2019-12-01,VENEZIANO VITAL DO RÊGO,15786.380000000001,11
2019-12-01,WELLINGTON FAGUNDES,70930.45,59
2019-12-01,WEVERTON ROCHA,41077.97,11
2019-12-01,ZENAIDE MAIA,12045.66,11
2019-12-01,ZEQUINHA MARINHO,33891.41,11
2020-01-01,ACIR GURGACZ,28117.89,116
2020-01-01,ALESSANDRO VIEIRA,23173.01,12
2020-01-01,ANGELO CORONEL,16567.5,11
2020-01-01,ANTONIO ANASTASIA,14788.73,60
2020-01-01,AROLDE DE OLIVEIRA,6287.42,12
2020-01-01,CARLOS VIANA,21629.19,12
2020-01-01,CHICO RODRIGUES,41940.06,12
2020-01-01,CIRO NOGUEIRA,24955.24,108
2020-01-01,CONFÚCIO MOURA,16614.15,12
2020-01-01,DANIELLA RIBEIRO,16217.82,12
2020-01-01,DAVI ALCOLUMBRE,42701.0,59
2020-01-01,DÁRIO BERGER,12356.369999999999,60
2020-01-01,EDUARDO BRAGA,2500.0,87
2020-01-01,EDUARDO GOMES,12187.3,12
2020-01-01,ELIZIANE GAMA,29836.15,12
2020-01-01,ELMANO FÉRRER,23088.98,57
2020-01-01,ESPERIDIÃO AMIN,20195.87,12
2020-01-01,FABIANO CONTARATO,839.74,12
2020-01-01,FERNANDO BEZERRA COELHO,27938.47,61
2020-01-01,FERNANDO COLLOR,27000.0,125
2020-01-01,FLÁVIO ARNS,7704.84,33
2020-01-01,FLÁVIO BOLSONARO,4814.33,12
2020-01-01,HUMBERTO COSTA,25131.7,108
2020-01-01,IRAJÁ,8263.890000000001,12
2020-01-01,IZALCI LUCAS,832.91,12
2020-01-01,JADER BARBALHO,25000.0,94
2020-01-01,JAQUES WAGNER,34731.49,12
2020-01-01,JARBAS VASCONCELOS,19205.3,82
2020-01-01,JAYME CAMPOS,1109.55,74
2020-01-01,JEAN PAUL PRATES,18050.09,13
2020-01-01,JORGINHO MELLO,18036.59,12
2020-01-01,JOSÉ MARANHÃO,14333.3,60
2020-01-01,JOSÉ SERRA,5784.33,52
2020-01-01,JUÍZA SELMA,9456.43,12
2020-01-01,KÁTIA ABREU,10158.23,108
2020-01-01,LASIER MARTINS,10274.529999999999,60
2020-01-01,LUCAS BARRETO,5160.03,12
2020-01-01,LUIS CARLOS HEINZE,23592.9,12
2020-01-01,LUIZ CARLOS DO CARMO,24016.91,13
2020-01-01,LUIZ PASTORE,5979.75,2
2020-01-01,MAILZA GOMES,38919.46,13
2020-01-01,MAJOR OLIMPIO,16589.31,12
2020-01-01,MARA GABRILLI,18346.83,12
2020-01-01,MARCELO CASTRO,25625.05,12
2020-01-01,MARCIO BITTAR,23958.14,12
2020-01-01,MARCOS DO VAL,21652.78,12
2020-01-01,MARCOS ROGÉRIO,12800.84,12
2020-01-01,MARIA DO CARMO ALVES,7562.27,117
2020-01-01,MECIAS DE JESUS,31095.969999999998,12
2020-01-01,NELSINHO TRAD,8650.23,12
2020-01-01,OMAR AZIZ,2066.58,57
2020-01-01,OTTO ALENCAR,10940.05,60
2020-01-01,PAULO ALBUQUERQUE,36605.52,2
2020-01-01,PAULO PAIM,23665.97,130
2020-01-01,PAULO ROCHA,38432.74,58
2020-01-01,PLÍNIO VALÉRIO,22597.25,12
2020-01-01,PRISCO BEZERRA,4426.43,2
2020-01-01,RANDOLFE RODRIGUES,15506.61,108
2020-01-01,RENAN CALHEIROS,14660.130000000001,130
2020-01-01,ROBERTO ROCHA,28447.11,56
2020-01-01,RODRIGO CUNHA,28954.25,12
2020-01-01,RODRIGO PACHECO,31014.11,12
2020-01-01,ROGÉRIO CARVALHO,34644.7,12
2020-01-01,ROMÁRIO,11173.23,60
2020-01-01,SIMONE TEBET,12321.34,60
2020-01-01,SORAYA THRONICKE,20261.3,12
2020-01-01,STYVENSON VALENTIM,502.8,12
2020-01-01,SÉRGIO PETECÃO,8797.88,108
2020-01-01,TELMÁRIO MOTA,38109.26,53
2020-01-01,VANDERLAN CARDOSO,6048.48,11
2020-01-01,VENEZIANO VITAL DO RÊGO,2251.69,12
2020-01-01,WELLINGTON FAGUNDES,24119.47,60
2020-01-01,WEVERTON ROCHA,25269.97,12
2020-01-01,ZENAIDE MAIA,25690.88,12
2020-01-01,ZEQUINHA MARINHO,42587.19,12
2020-02-01,ACIR GURGACZ,20517.8,117
2020-02-01,ALESSANDRO VIEIRA,48881.94,13
2020-02-01,ALVARO DIAS,7571.75,97
2020-02-01,ANGELO CORONEL,15402.57,12
2020-02-01,ANTONIO ANASTASIA,21851.91,61
2020-02-01,AROLDE DE OLIVEIRA,40456.22,13
2020-02-01,CARLOS VIANA,37003.72,13
2020-02-01,CHICO RODRIGUES,39270.95,13
2020-02-01,CIRO NOGUEIRA,29662.98,109
2020-02-01,CONFÚCIO MOURA,13057.79,13
2020-02-01,DANIELLA RIBEIRO,36266.8,13
2020-02-01,DAVI ALCOLUMBRE,42701.0,60
2020-02-01,DÁRIO BERGER,39578.7,61
2020-02-01,EDUARDO BRAGA,37756.57,88
2020-02-01,EDUARDO GOMES,12200.67,13
2020-02-01,ELIZIANE GAMA,27874.56,13
2020-02-01,ELMANO FÉRRER,28263.61,58
2020-02-01,ESPERIDIÃO AMIN,34280.78,13
2020-02-01,FABIANO CONTARATO,3114.23,13
2020-02-01,FERNANDO BEZERRA COELHO,36838.47,62
2020-02-01,FERNANDO COLLOR,28000.0,126
2020-02-01,FLÁVIO ARNS,18224.95,34
2020-02-01,FLÁVIO BOLSONARO,9706.81,13
2020-02-01,HUMBERTO COSTA,25137.28,109
2020-02-01,IRAJÁ,7147.049999999999,13
2020-02-01,IZALCI LUCAS,4554.51,13
2020-02-01,JADER BARBALHO,27014.46,95
2020-02-01,JAQUES WAGNER,36115.67,13
2020-02-01,JARBAS VASCONCELOS,44744.6,83
2020-02-01,JAYME CAMPOS,16674.49,75
2020-02-01,JEAN PAUL PRATES,22422.27,14
2020-02-01,JORGINHO MELLO,26240.26,13
2020-02-01,JOSÉ MARANHÃO,21057.17,61
2020-02-01,JOSÉ SERRA,8896.01,53
2020-02-01,JUÍZA SELMA,13556.78,13
2020-02-01,KÁTIA ABREU,22576.75,109
2020-02-01,LASIER MARTINS,14968.17,61
2020-02-01,LUIS CARLOS HEINZE,29494.71,13
2020-02-01,LUIZ CARLOS DO CARMO,24099.08,14
2020-02-01,LUIZ PASTORE,15288.02,3
2020-02-01,MAILZA GOMES,39070.18,14
2020-02-01,MAJOR OLIMPIO,20525.35,13
2020-02-01,MARA GABRILLI,27957.74,13
2020-02-01,MARCELO CASTRO,29084.48,13
2020-02-01,MARCIO BITTAR,18194.11,13
2020-02-01,MARCOS DO VAL,21883.73,13
2020-02-01,MARCOS ROGÉRIO,38450.21,13
2020-02-01,MARIA DO CARMO ALVES,19196.71,118
2020-02-01,MECIAS DE JESUS,34297.27,13
2020-02-01,NELSINHO TRAD,38116.21,13
2020-02-01,OMAR AZIZ,22984.5,58
2020-02-01,ORIOVISTO GUIMARÃES,1548.02,12
2020-02-01,OTTO ALENCAR,14101.74,61
2020-02-01,PAULO ALBUQUERQUE,36515.72,3
2020-02-01,PAULO PAIM,23483.47,131
2020-02-01,PAULO ROCHA,38558.47,59
2020-02-01,PLÍNIO VALÉRIO,20489.15,13
2020-02-01,PRISCO BEZERRA,22815.46,3
2020-02-01,RANDOLFE RODRIGUES,28066.34,109
2020-02-01,RENAN CALHEIROS,17621.2,131
2020-02-01,ROBERTO ROCHA,33062.44,57
2020-02-01,RODRIGO CUNHA,24655.9,13
2020-02-01,RODRIGO PACHECO,31552.22,13
2020-02-01,ROGÉRIO CARVALHO,42409.67,13
2020-02-01,ROMÁRIO,20030.28,61
2020-02-01,SIMONE TEBET,12799.710000000001,61
2020-02-01,SORAYA THRONICKE,29826.48,13
2020-02-01,STYVENSON VALENTIM,3293.6,13
2020-02-01,SÉRGIO PETECÃO,16753.66,109
2020-02-01,TASSO JEREISSATI,29646.95,63
2020-02-01,TELMÁRIO MOTA,44204.840000000004,54
2020-02-01,VANDERLAN CARDOSO,7312.44,12
2020-02-01,VENEZIANO VITAL DO RÊGO,43263.67,13
2020-02-01,WELLINGTON FAGUNDES,23929.36,61
2020-02-01,WEVERTON ROCHA,35082.69,13
2020-02-01,ZENAIDE MAIA,39866.13,13
2020-02-01,ZEQUINHA MARINHO,55882.450000000004,13
2020-03-01,ACIR GURGACZ,54717.74,118
2020-03-01,ALESSANDRO VIEIRA,32700.010000000002,14
2020-03-01,ALVARO DIAS,8963.99,98
2020-03-01,ANGELO CORONEL,27971.25,13
2020-03-01,ANTONIO ANASTASIA,26635.45,62
2020-03-01,AROLDE DE OLIVEIRA,9810.619999999999,14
2020-03-01,CARLOS VIANA,31114.28,14
2020-03-01,CHICO RODRIGUES,33669.85,14
2020-03-01,CIRO NOGUEIRA,16576.44,110
2020-03-01,CONFÚCIO MOURA,15863.28,14
2020-03-01,DANIELLA RIBEIRO,27246.92,14
2020-03-01,DAVI ALCOLUMBRE,42701.0,61
2020-03-01,DÁRIO BERGER,33907.26,62
2020-03-01,EDUARDO BRAGA,36541.87,89
2020-03-01,EDUARDO GOMES,10020.23,14
2020-03-01,ELIZIANE GAMA,36569.69,14
2020-03-01,ELMANO FÉRRER,33599.16,59
2020-03-01,ESPERIDIÃO AMIN,25510.510000000002,14
2020-03-01,FABIANO CONTARATO,4766.33,14
2020-03-01,FERNANDO BEZERRA COELHO,30921.77,63
2020-03-01,FERNANDO COLLOR,34548.32,127
2020-03-01,FLÁVIO ARNS,14296.47,35
2020-03-01,FLÁVIO BOLSONARO,10131.58,14
2020-03-01,HUMBERTO COSTA,23118.65,110
2020-03-01,IRAJÁ,27620.530000000002,14
2020-03-01,JADER BARBALHO,27329.06,96
2020-03-01,JAQUES WAGNER,32983.31,14
2020-03-01,JARBAS VASCONCELOS,27972.53,84
2020-03-01,JAYME CAMPOS,11572.87,76
2020-03-01,JEAN PAUL PRATES,10167.050000000001,15
2020-03-01,JORGINHO MELLO,26595.77,14
2020-03-01,JOSÉ MARANHÃO,26066.41,62
2020-03-01,JOSÉ SERRA,23757.8,54
2020-03-01,JUÍZA SELMA,10239.06,14
2020-03-01,KÁTIA ABREU,21708.329999999998,110
2020-03-01,LASIER MARTINS,15975.63,62
2020-03-01,LUIS CARLOS HEINZE,31153.41,14
2020-03-01,LUIZ CARLOS DO CARMO,23667.98,15
2020-03-01,LUIZ PASTORE,10911.26,4
2020-03-01,MAILZA GOMES,33220.92,15
2020-03-01,MAJOR OLIMPIO,18941.97,14
2020-03-01,MARA GABRILLI,25724.67,14
2020-03-01,MARCELO CASTRO,19870.06,14
2020-03-01,MARCIO BITTAR,40354.590000000004,14
2020-03-01,MARCOS DO VAL,20934.97,14
2020-03-01,MARCOS ROGÉRIO,39380.93,14
2020-03-01,MARIA DO CARMO ALVES,22304.53,119
2020-03-01,MECIAS DE JESUS,36105.1,14
2020-03-01,NELSINHO TRAD,39995.18,14
2020-03-01,OMAR AZIZ,13162.59,59
2020-03-01,OTTO ALENCAR,12261.36,62
2020-03-01,PAULO ALBUQUERQUE,37172.01,4
2020-03-01,PAULO PAIM,27144.04,132
2020-03-01,PAULO ROCHA,49317.2,60
2020-03-01,PLÍNIO VALÉRIO,26570.22,14
2020-03-01,PRISCO BEZERRA,14630.74,4
